block_size,id,host_id,neighbourhood_cleansed,name,latitude,longitude,room_type,property_type
2,1120779392569153626,568353468,Ealing,"OYO Bostons Manor Hotel, Hanwell London",51.50470171797209,-0.3342648697187864,Private room,Room in hotel
2,1422951325942571794,695255688,Ealing,Double Room near Central London,51.51631695604276,-0.2571741701304223,Private room,Private room in home
2,1422960642867078959,695255688,Ealing,Double Room near central london,51.51625,-0.25743,Private room,Private room in home
2,638499405913431614,117913185,Enfield,SUNSHINE PLACE 2,51.64921,-0.08243,Entire home/apt,Entire condo
2,638511396071199421,117913185,Enfield,SUNSHINE PLACE 2,51.64934,-0.08217,Entire home/apt,Entire condo
2,846578321658839117,490835953,Enfield,Tudor Farmhouse conversion,51.65651,-0.0442,Private room,Private room in home
2,858598766864477799,490835953,Enfield,Tudor Farmhouse conversion,51.657224119959984,-0.043945935535395,Private room,Private room in home
2,1486484493288318851,673583307,Enfield,Cosy Room shared bathroom,51.62161876072372,-0.0821906984042328,Private room,Private room in bed and breakfast
2,1495831949811901521,673583307,Enfield,Cosy Room shared bathroom,51.622496813015466,-0.0818505313522388,Private room,Private room in bed and breakfast
2,590876,2915687,Greenwich,Walk to 8 events - Greenwich room,51.47497,0.02577,Private room,Private room in rental unit
2,590882,2915687,Greenwich,Walk to 8 events - Greenwich room,51.47465,0.02611,Private room,Private room in rental unit
2,22275780,2443709,Hackney,In the middle of Chatsworth road/Clapton,51.55679,-0.04211,Private room,Private room in home
2,26972661,2443709,Hackney,In the middle of Chatsworth road/Clapton,51.55674,-0.04196,Private room,Private room in home
2,1227341519494429370,3010498,Hackney,Coliving apartment in Old Street,51.5300536,-0.0882385,Private room,Private room in condo
2,1227478539649941020,3010498,Hackney,Coliving apartment in Old Street,51.5300536,-0.0882385,Private room,Private room in condo
2,703051940557490501,4821653,Hackney,City Centre Budget Room | Old Street/Shoreditch,51.53378899466812,-0.0893368199099336,Private room,Private room in rental unit
2,710374119366654140,4821653,Hackney,City Centre Budget Room | Old Street/Shoreditch,51.534009504814335,-0.0893229754985726,Private room,Private room in rental unit
2,33268591,5628346,Hackney,Stunning Shoreditch High Street Studio,51.52586,-0.07729,Entire home/apt,Entire rental unit
2,33268964,5628346,Hackney,Stunning Shoreditch High Street Studio,51.52622,-0.07718,Entire home/apt,Entire rental unit
2,1377465555650768930,14106120,Hackney,Modern 1-Bedroom Flat with Balcony/Next to Station,51.54507692005394,-0.0739843770861625,Entire home/apt,Entire rental unit
2,1449083697345354901,14106120,Hackney,Modern 1-Bedroom Flat with Balcony/Next to Station,51.5453525,-0.0739778,Entire home/apt,Entire rental unit
2,1226936843809313623,24204702,Hackney,Cosy room in quiet London Flat,51.567352,-0.0691181,Private room,Private room in rental unit
2,1226963239857022151,24204702,Hackney,Cosy room in quiet London Flat,51.567352,-0.0691181,Private room,Private room in rental unit
2,19353227,27787137,Hackney,Stunning Shoreditch High Street Studio,51.52678,-0.07926,Entire home/apt,Entire rental unit
2,19353883,27787137,Hackney,Stunning Shoreditch High Street Studio,51.5269,-0.07915,Entire home/apt,Entire rental unit
2,1415187587519976700,49472260,Hackney,Spacious and Bright Apartment by Tech City,51.5292594,-0.0870779,Entire home/apt,Entire rental unit
2,1431095529679408561,49472260,Hackney,Spacious and Bright Apartment by Tech City,51.52926,-0.08708,Entire home/apt,Entire rental unit
2,32623389,134696437,Hackney,Lovely double room in Hackney,51.55646,-0.04358,Private room,Private room in home
2,35328453,134696437,Hackney,Lovely double room in Hackney,51.55646,-0.04369,Private room,Private room in home
2,45938288,276885304,Hackney,Modern Shoreditch Studio,51.52576,-0.07883,Entire home/apt,Entire rental unit
2,45938504,276885304,Hackney,Modern Shoreditch Studio,51.5255,-0.07853,Entire home/apt,Entire rental unit
2,719380694293860738,314162972,Hackney,"Blueground | Shoreditch, pool, gym & concierge",51.5220233,-0.0787164,Entire home/apt,Entire rental unit
2,729570847361951629,314162972,Hackney,"Blueground | Shoreditch, pool, gym & concierge",51.5220233,-0.0787164,Entire home/apt,Entire rental unit
2,1253696890967081370,654000138,Hackney,Cozy Double Room | Shared Bath,51.525287871930296,-0.0839184935873099,Private room,Private room in rental unit
2,1253721936289109841,654000138,Hackney,Cozy Double Room | Shared Bath,51.52511,-0.08365,Private room,Private room in rental unit
2,1436186830622932556,665993200,Hackney,Homerton Home,51.54611,-0.03868,Private room,Private room in rental unit
2,1436187357044190053,665993200,Hackney,Homerton Home,51.54614441069064,-0.0386644822634868,Private room,Private room in rental unit
2,962952540495619696,4821653,Hammersmith and Fulham,West Kensington En Suite | Easy City Access,51.494850910586486,-0.2103333592356233,Private room,Private room in home
2,963455928142828412,4821653,Hammersmith and Fulham,West Kensington En Suite | Easy City Access,51.49463004892095,-0.2100082231085215,Private room,Private room in home
2,1249311146665942268,10332452,Hammersmith and Fulham,Double Room in Central London Boutique Townhouse!,51.50595,-0.22719,Private room,Private room in home
2,1263831951922783097,10332452,Hammersmith and Fulham,Double Room in Central London Boutique Townhouse!,51.50577577204401,-0.2274575613265561,Private room,Private room in home
2,1506504750421054008,14887567,Hammersmith and Fulham,Fulham Central London Luxury Studios,51.48492612122436,-0.1973524720733767,Entire home/apt,Entire rental unit
2,1506510428522430710,14887567,Hammersmith and Fulham,Fulham Central London Luxury Studios,51.48491576530568,-0.1967251400525335,Entire home/apt,Entire rental unit
2,848429793872806210,14887567,Hammersmith and Fulham,London Studios Fulham Broadway,51.48114,-0.20028,Entire home/apt,Entire rental unit
2,883883926610961502,14887567,Hammersmith and Fulham,London Studios Fulham Broadway,51.48096,-0.2001,Entire home/apt,Entire rental unit
2,925167111524704481,14887567,Hammersmith and Fulham,London Studios Fulham near District Line,51.47935902490094,-0.2011432284009796,Entire home/apt,Entire rental unit
2,925176270988205711,14887567,Hammersmith and Fulham,London Studios Fulham near District Line,51.480788606007685,-0.202072384388634,Entire home/apt,Entire rental unit
2,938231380253984146,14887567,Hammersmith and Fulham,London Studios Fulham near District Line,51.47905010553068,-0.2014997985203188,Entire home/apt,Entire rental unit
2,948430983070884199,14887567,Hammersmith and Fulham,London Studios Fulham near District Line,51.480608285165005,-0.2021383805639659,Entire home/apt,Entire rental unit
2,873078566554428668,69807769,Hammersmith and Fulham,Modern bright flat with balcony courtyard & lounge,51.511095,-0.2230923,Entire home/apt,Entire rental unit
2,914543052867668132,69807769,Hammersmith and Fulham,Modern bright flat with balcony courtyard & lounge,51.5111966016743,-0.2225304767489433,Entire home/apt,Entire rental unit
2,1005061063514560356,112139207,Hammersmith and Fulham,Modern two bedroom apartment in Shepherd's Bush,51.50826,-0.2367,Entire home/apt,Entire condo
2,1250070192114533514,112139207,Hammersmith and Fulham,Modern two bedroom apartment in Shepherd's Bush,51.50760843270021,-0.2368026970673432,Entire home/apt,Entire condo
2,1095848212029642910,162670539,Hammersmith and Fulham,Stylish Fulham Apartment | Wild Roses,51.4773076,-0.1915379,Entire home/apt,Entire rental unit
2,1095861197950089144,162670539,Hammersmith and Fulham,Stylish Fulham Apartment | Wild Roses,51.4773076,-0.1915379,Entire home/apt,Entire rental unit
2,1090665855683123874,446132287,Hammersmith and Fulham,Gold appartement number 2,51.48976040396168,-0.2064714208245277,Entire home/apt,Entire rental unit
2,1090682975256631551,446132287,Hammersmith and Fulham,Gold appartement number 2,51.48976040396168,-0.2064714208245277,Entire home/apt,Entire rental unit
2,1215954661529335388,473983827,Hammersmith and Fulham,Private en-suite studio London,51.489262,-0.2071293,Entire home/apt,Entire rental unit
2,1299845526884992217,473983827,Hammersmith and Fulham,Private en-suite studio London,51.489262,-0.2071293,Entire home/apt,Entire rental unit
2,1342583337134863643,675250569,Hammersmith and Fulham,Cosy studio in Kensington,51.49382335491487,-0.2053472399711609,Entire home/apt,Entire rental unit
2,1342595546731645905,675250569,Hammersmith and Fulham,Cosy studio in Kensington,51.493525,-0.2054018,Entire home/apt,Entire rental unit
2,23696947,18125906,Haringey,Arty Bohemian Mansion Large Gardens Huge House,51.57745,-0.11383,Private room,Private room in townhouse
2,27097098,18125906,Haringey,Arty Bohemian Mansion Large Gardens Huge House,51.57744,-0.11364,Private room,Private room in townhouse
2,1247106724140164865,443083912,Haringey,Spacious Private Room in Downshill Way London,51.5962832,-0.0912574,Private room,Private room in serviced apartment
2,1247118037445921463,443083912,Haringey,Spacious Private Room in Downshill Way London,51.5962832,-0.0912574,Private room,Private room in serviced apartment
2,1371598205540911314,542691469,Haringey,Deluxe Double Room,51.5899759,-0.104017,Private room,Private room in home
2,1371692442163752579,542691469,Haringey,Deluxe Double Room,51.5899759,-0.104017,Private room,Private room in home
2,1341189486986076810,542691469,Haringey,Double Room,51.58993590600061,-0.1037165925903416,Private room,Private room in home
2,1371719231753001484,542691469,Haringey,Double Room,51.5899759,-0.104017,Private room,Private room in home
2,1162472209527238740,79859534,Hillingdon,The Heathrow Lodge London,51.4819493,-0.4468131,Private room,Private room in home
2,1228001442044081219,79859534,Hillingdon,The Heathrow Lodge London,51.482136381683766,-0.446641438623041,Private room,Private room in home
2,17836239,121991044,Hillingdon,En suite Double Room 5min from Heathrow Airport,51.48398022455723,-0.4426344148551293,Private room,Private room in guesthouse
2,38150552,121991044,Hillingdon,En suite Double Room 5min from Heathrow Airport,51.48402,-0.44291,Private room,Private room in guesthouse
2,1457749870004370257,280895637,Hillingdon,Stunning Penthouse-Style 2 Bed,51.55641,-0.46893,Entire home/apt,Entire rental unit
2,1463725731040864125,280895637,Hillingdon,Stunning Penthouse-Style 2 Bed,51.55645,-0.46938,Entire home/apt,Entire rental unit
2,1184555082213106146,491401542,Hillingdon,Letzi Ensuite | 15 Min to Heathrow | Fast WiFi,51.50301,-0.43468,Private room,Private room in home
2,1184564700730198492,491401542,Hillingdon,Letzi Ensuite | 15 Min to Heathrow | Fast WiFi,51.50299585487783,-0.435261248004913,Private room,Private room in home
2,908477310993327992,30253178,Hounslow,Stunning 3-Bed Apartment in Kew Church Conversion,51.4870215,-0.2954544,Entire home/apt,Entire rental unit
2,1431848305802744455,30253178,Hounslow,Stunning 3-Bed Apartment in Kew Church Conversion,51.4870215,-0.2954544,Entire home/apt,Entire rental unit
2,1386879240674010700,252303991,Hounslow,Lux Apt by SleepyLodge | Chiswick Gunnersbury Park,51.49315698533741,-0.2903196456597092,Entire home/apt,Entire serviced apartment
2,1386879336067619337,252303991,Hounslow,Lux Apt by SleepyLodge | Chiswick Gunnersbury Park,51.49286910138502,-0.2901616413873721,Entire home/apt,Entire serviced apartment
2,857736261518675954,507592197,Hounslow,Beautiful Apartment In London,51.46768,-0.3685,Entire home/apt,Entire rental unit
2,918688435519956398,507592197,Hounslow,Beautiful Apartment In London,51.4677,-0.36843,Entire home/apt,Entire rental unit
2,975990805430908751,536118517,Hounslow,1 Bedroom Apartment,51.46935052585072,-0.3699338733744733,Entire home/apt,Entire rental unit
2,975992257729796449,536118517,Hounslow,1 Bedroom Apartment,51.46917,-0.36806,Entire home/apt,Entire rental unit
2,975993468751627216,536118517,Hounslow,1 Bedroom Apartment,51.46895,-0.37007,Entire home/apt,Entire rental unit
2,975994880525953225,536118517,Hounslow,1 Bedroom Apartment,51.468820081194906,-0.368146607193815,Entire home/apt,Entire rental unit
2,1170618065704803852,581199342,Hounslow,Contemporary studio room,51.46270023401165,-0.3750564414310725,Private room,Private room in home
2,1170632612276588436,581199342,Hounslow,Contemporary studio room,51.4626862268396,-0.3748727421947864,Private room,Private room in home
2,1192493128628691848,587054560,Hounslow,Studio Flat,51.44702119999999,-0.4042189,Entire home/apt,Entire rental unit
2,1192517016463198810,587054560,Hounslow,Studio Flat,51.44702119999999,-0.4042189,Entire home/apt,Entire rental unit
2,520350,2353375,Islington,"London Calling - Cosy two bedroom flat, King's X",51.53372,-0.11561,Entire home/apt,Entire condo
2,25063596,2353375,Islington,"London Calling - Cosy two bedroom flat, King's X",51.53372,-0.11561,Entire home/apt,Entire condo
2,49856810,74167394,Islington,"Carlton Hotel, Kings Cross, Double en suite room",51.53121,-0.12085,Private room,Private room in rental unit
2,52015373,74167394,Islington,"Carlton Hotel, Kings Cross, double en suite room",51.53122,-0.12132,Private room,Private room in rental unit
2,38636276,200199262,Islington,Stylish Townhouse with Garden in Central London,51.52872,-0.11496,Entire home/apt,Entire townhouse
2,51946083,200199262,Islington,Stylish Townhouse with Garden in Central London,51.52881,-0.11512,Entire home/apt,Entire townhouse
2,1379544613561880881,226845890,Islington,Comfy bedroom with a view in Angel,51.52967413616497,-0.1006250828504562,Private room,Private room in condo
2,1379606539863634624,226845890,Islington,Comfy bedroom with a view in Angel,51.52967413616497,-0.1006076484918594,Private room,Private room in condo
2,1379046505773348195,226845890,Islington,Spacious bedroom with a view in Angel,51.5296718418028,-0.1006217300891876,Private room,Private room in rental unit
2,1379614280746573954,226845890,Islington,Spacious bedroom with a view in Angel,51.52967163322442,-0.1006126776337623,Private room,Private room in condo
2,1452643927413285535,256376256,Islington,Entire Private Flat in King's Cross,51.53307299999999,-0.1195135,Entire home/apt,Entire home
2,1473040299561702113,256376256,Islington,Entire Private Flat in King's Cross,51.53307299999999,-0.1195135,Entire home/apt,Entire home
2,1472180312232221953,256376256,Islington,Private Room in King's Cross,51.53307299999999,-0.1195135,Private room,Private room in home
2,1472182399786993872,256376256,Islington,Private Room in King's Cross,51.53307299999999,-0.1195135,Private room,Private room in home
2,1472173644362806220,256376256,Islington,Private Studio Room in King's Cross,51.53307299999999,-0.1195135,Private room,Private room in rental unit
2,1472176223895927588,256376256,Islington,Private Studio Room in King's Cross,51.53307299999999,-0.1195135,Private room,Private room in home
2,48686429,376378762,Islington,"Studio Flat Farringdon, Clerkenwell, Holborn 5",51.52249526977539,-0.1083479970693588,Entire home/apt,Entire rental unit
2,1462069500740146989,376378762,Islington,"Studio Flat Farringdon, Clerkenwell, Holborn 5",51.5224916,-0.1083963,Private room,Private room in rental unit
2,995398153348257862,538192128,Islington,Flat in Kings Cross,51.5331004,-0.1194796,Entire home/apt,Entire rental unit
2,1065872860607911961,538192128,Islington,Flat in Kings Cross,51.53310032431249,-0.1194796711206436,Entire home/apt,Entire rental unit
2,1327548840039298277,540353269,Islington,Quadruple Room in King's Cross,51.53767,-0.11708,Private room,Private room in home
2,1327553151530127503,540353269,Islington,Quadruple Room in King's Cross,51.53766,-0.11697,Private room,Private room in home
2,1018268856090944993,544297667,Islington,Kings Cross by The Gungor Group,51.5436704,-0.1177139,Entire home/apt,Entire serviced apartment
2,1041409943873554905,544297667,Islington,Kings Cross by The Gungor Group,51.54368374490966,-0.1177353576721218,Entire home/apt,Entire serviced apartment
2,50337008,30253178,Kensington and Chelsea,Beautiful one bedroom Manhattan Apartment,51.50016,-0.19351,Entire home/apt,Entire condo
2,635354900753077020,30253178,Kensington and Chelsea,Beautiful One bedroom Manhattan Apartment,51.4998,-0.19418,Entire home/apt,Entire condo
2,1006733304441424903,36901754,Kensington and Chelsea,Cosy studio in chelsea,51.492289270437,-0.1657266542315483,Entire home/apt,Entire rental unit
2,1400591007581194619,36901754,Kensington and Chelsea,Cosy studio in Chelsea,51.492294902451285,-0.1657340303063392,Entire home/apt,Entire rental unit
2,1145434157912890856,137977628,Kensington and Chelsea,"Stunning Flat in Chelsea, Kings Road with Balcony",51.4877611,-0.1685095,Entire home/apt,Entire rental unit
2,1486040551055069563,137977628,Kensington and Chelsea,"Stunning Flat in Chelsea, Kings Road with Balcony",51.4877611,-0.1685095,Entire home/apt,Entire rental unit
2,26834766,194033700,Kensington and Chelsea,South Kensington - Studio Apartment,51.49354,-0.1784,Entire home/apt,Entire serviced apartment
2,53123815,194033700,Kensington and Chelsea,South Kensington - Studio Apartment,51.4936,-0.17806,Entire home/apt,Entire serviced apartment
2,26834714,194033700,Kensington and Chelsea,South Kensington One Bed Apartment,51.49336,-0.17918,Entire home/apt,Entire serviced apartment
2,53123748,194033700,Kensington and Chelsea,South Kensington One Bed Apartment,51.49342,-0.17889,Entire home/apt,Entire serviced apartment
2,756708501481111716,194049342,Kensington and Chelsea,South Kensington Duplex Studio Apartment,51.49913,-0.18026,Entire home/apt,Entire serviced apartment
2,756710056612403177,194049342,Kensington and Chelsea,South Kensington Duplex Studio Apartment,51.49864,-0.17993,Entire home/apt,Entire serviced apartment
2,27565688,194052587,Kensington and Chelsea,Knightsbridge Superior One Bedroom Apartment,51.49684,-0.16447,Entire home/apt,Entire serviced apartment
2,53105929,194052587,Kensington and Chelsea,Knightsbridge Superior One Bedroom Apartment,51.4972,-0.16363,Entire home/apt,Entire serviced apartment
2,1254861025017987783,229696159,Kensington and Chelsea,2BR Penthouse/balcony,51.4934063,-0.1682741,Entire home/apt,Entire rental unit
2,1374775599411538688,229696159,Kensington and Chelsea,2BR Penthouse/balcony,51.4934063,-0.1682741,Entire home/apt,Entire rental unit
2,1173682204039131463,229696159,Kensington and Chelsea,Elden No.4,51.4935061,-0.1684707,Entire home/apt,Entire rental unit
2,1233122065155865891,229696159,Kensington and Chelsea,Elden No.4,51.4935061,-0.1684707,Entire home/apt,Entire rental unit
2,912365583119768865,229696159,Kensington and Chelsea,Knightsbridge/Chelsea penthouse,51.493399,-0.1682578,Entire home/apt,Entire rental unit
2,996979718608934489,229696159,Kensington and Chelsea,Knightsbridge/Chelsea penthouse,51.4934,-0.16826,Entire home/apt,Entire rental unit
2,1001923297006593703,229696159,Kensington and Chelsea,The Elden - No.10 - Fairway Hosting,51.49351,-0.16847,Entire home/apt,Entire rental unit
2,1203497168931734787,229696159,Kensington and Chelsea,The Elden - No.10 - Fairway Hosting,51.49351,-0.16847,Entire home/apt,Entire rental unit
2,1198470392797592895,229696159,Kensington and Chelsea,The Elden - No.6 - Fairway Hosting,51.49346,-0.16842,Entire home/apt,Entire rental unit
2,1268603926983203458,229696159,Kensington and Chelsea,The Elden - No.6 - Fairway Hosting,51.4934622,-0.1684155,Entire home/apt,Entire rental unit
2,1173760092533606665,229696159,Kensington and Chelsea,The Elden - No.7 - Fairway Hosting,51.4935061,-0.1684707,Entire home/apt,Entire rental unit
2,1278128225368008572,229696159,Kensington and Chelsea,The Elden - No.7 - Fairway Hosting,51.4935061,-0.1684707,Entire home/apt,Entire rental unit
2,1131102746665583712,229696159,Kensington and Chelsea,The Elden - No.8 - Fairway Hosting,51.4934622,-0.1684155,Entire home/apt,Entire rental unit
2,1248392723485995243,229696159,Kensington and Chelsea,The Elden - No.8 - Fairway Hosting,51.4934622,-0.1684155,Entire home/apt,Entire rental unit
2,914872394150726342,266122202,Kensington and Chelsea,Kensington 5-Star location London flat with patio,51.4986434,-0.193393,Entire home/apt,Entire condo
2,1249905128132899316,266122202,Kensington and Chelsea,Kensington 5-Star Location London Flat With Patio,51.4986434,-0.193393,Entire home/apt,Entire rental unit
2,1036842542999486644,278187554,Kensington and Chelsea,Beautiful Royal Borough Apartment,51.49857745957743,-0.1804624061006225,Entire home/apt,Entire rental unit
2,1036842853716512984,278187554,Kensington and Chelsea,Beautiful Royal Borough Apartment,51.49882709343645,-0.1800769924588673,Entire home/apt,Entire rental unit
2,46745055,314162972,Kensington and Chelsea,"Blueground | S. Ken, Elevator, nr S. Ken Station",51.4936924,-0.1756955,Entire home/apt,Entire rental unit
2,49475974,314162972,Kensington and Chelsea,"Blueground | S. Ken, Elevator, nr S. Ken Station",51.4936924,-0.1756955,Entire home/apt,Entire rental unit
2,43402696,345760385,Kensington and Chelsea,"Hyde Park Luxurious Hotel, Beautiful Family Room",51.50062,-0.1808,Private room,Private room in rental unit
2,43403000,345760385,Kensington and Chelsea,"Hyde Park Luxurious Hotel, Beautiful Family Room",51.50055,-0.18105,Private room,Private room in rental unit
2,43403001,345760385,Kensington and Chelsea,"Hyde Park Luxurious Hotel, Beautiful Family Room",51.50021,-0.18233,Private room,Private room in rental unit
2,43403007,345760385,Kensington and Chelsea,"Hyde Park Luxurious Hotel, Beautiful Family Room",51.50027,-0.18203,Private room,Private room in rental unit
2,1118026368476391446,406524410,Kensington and Chelsea,Roland House Ds,51.49060261423276,-0.1807809472891364,Entire home/apt,Entire rental unit
2,1468088831677548495,406524410,Kensington and Chelsea,Roland House Ds,51.49082287919877,-0.180933361376947,Entire home/apt,Entire rental unit
2,52544888,425284085,Kensington and Chelsea,The Knaresborough - Beautiful Double Studios,51.49419784545898,-0.190880000591278,Entire home/apt,Entire rental unit
2,1191192873334585332,425284085,Kensington and Chelsea,The Knaresborough - Beautiful Double Studios,51.4942,-0.19088,Entire home/apt,Entire rental unit
2,52625025,425284085,Kensington and Chelsea,The Knaresborough- Chic Lower Ground Double Studio,51.49419784545898,-0.190880000591278,Entire home/apt,Entire rental unit
2,1259228421439286565,425284085,Kensington and Chelsea,The Knaresborough- Chic Lower Ground Double Studio,51.4941961,-0.1908796,Entire home/apt,Entire rental unit
2,615399443735888156,449706963,Kensington and Chelsea,The Notting Hill | Studio | Mezzanine,51.510895,-0.193334,Entire home/apt,Entire condo
2,975804471937332458,449706963,Kensington and Chelsea,The Notting Hill | Studio | Mezzanine,51.5110955,-0.1933899,Entire home/apt,Entire rental unit
2,1318470994467295090,495883954,Kensington and Chelsea,Luxury Kensington Apartment 2 bed/2 bath,51.4962063,-0.1971168,Entire home/apt,Entire rental unit
2,1400046719826078720,495883954,Kensington and Chelsea,Luxury Kensington Apartment 2 bed/2 bath,51.4959881,-0.1967227,Entire home/apt,Entire rental unit
2,1294026684064885374,516316088,Kensington and Chelsea,0.2mi Tube • 0.5mi NH/V&A Museums • 0.7mi Hyde Pk,51.494873,-0.1875972,Entire home/apt,Entire rental unit
2,1354974817161200354,516316088,Kensington and Chelsea,0.2mi Tube • 0.5mi NH/V&A Museums • 0.7mi Hyde Pk,51.494873,-0.1875972,Entire home/apt,Entire rental unit
2,1038910990727838223,531246274,Kensington and Chelsea,"Newly refurbished, Superior studio Lower Ground",51.49399090000001,-0.1867915,Entire home/apt,Entire rental unit
2,1191193979379076972,531246274,Kensington and Chelsea,"Newly refurbished, Superior studio Lower Ground",51.49399,-0.18679,Entire home/apt,Entire rental unit
2,1010594765134164865,531246274,Kensington and Chelsea,The Courtfield - 1 Bed Apartment in Kensington,51.49399090000001,-0.1867915,Entire home/apt,Entire rental unit
2,1191193580383221062,531246274,Kensington and Chelsea,The Courtfield - 1 Bed Apartment in Kensington,51.49399,-0.18679,Entire home/apt,Entire rental unit
2,1015837822055675348,531246274,Kensington and Chelsea,The Courtfield - Studio Lower Ground in Kensington,51.49399090000001,-0.1867915,Entire home/apt,Entire rental unit
2,1259232375562040229,531246274,Kensington and Chelsea,The Courtfield - Studio Lower Ground in Kensington,51.49399090000001,-0.1867915,Entire home/apt,Entire rental unit
2,1430404542513029423,593080318,Kensington and Chelsea,Standard room In Knightsbridge,51.4975682,-0.1639765,Private room,Private room in rental unit
2,1430407468206543918,593080318,Kensington and Chelsea,Standard Room In Knightsbridge,51.4975682,-0.1639765,Private room,Private room in rental unit
2,1247017864966033245,652330845,Kensington and Chelsea,Double studio in the heart of Kensington Olympia,51.49762,-0.20746,Entire home/apt,Entire rental unit
2,1247054969060124812,652330845,Kensington and Chelsea,Double studio in the heart of Kensington Olympia,51.49756292410535,-0.207455683467097,Entire home/apt,Entire rental unit
2,1278757555486094953,659673846,Kensington and Chelsea,Single studio in the heart of Holland Park,51.5018592,-0.2126455,Entire home/apt,Entire serviced apartment
2,1278787574216110316,659673846,Kensington and Chelsea,Single studio in the heart of Holland Park,51.5018592,-0.2126455,Entire home/apt,Entire rental unit
2,1278823103782147480,659673846,Kensington and Chelsea,Superior studio with kitchenette,51.5018592,-0.2126455,Entire home/apt,Entire rental unit
2,1278829914073524782,659673846,Kensington and Chelsea,Superior studio with kitchenette,51.5018592,-0.2126455,Entire home/apt,Entire rental unit
2,6945721,36418899,Kingston upon Thames,Kingston Hill Rooms,51.4212,-0.27924,Private room,Private room in rental unit
2,14070767,36418899,Kingston upon Thames,Kingston Hill Rooms,51.42079,-0.27903,Private room,Private room in rental unit
2,24221290,3138891,Lambeth,Victorian flat with park view,51.46237,-0.14865,Entire home/apt,Entire rental unit
2,24221598,3138891,Lambeth,Victorian flat with park view,51.46211,-0.14878,Entire home/apt,Entire rental unit
2,3217104,3722316,Lambeth,Bright & modern home on the park,51.44007,-0.13663,Entire home/apt,Entire rental unit
2,3421074,3722316,Lambeth,Bright & modern home on the park,51.43981,-0.13678,Entire home/apt,Entire rental unit
2,1302962570606886548,40504483,Lambeth,Chic 1Bed/PrivatePatio/Clapham,51.46386,-0.12961,Entire home/apt,Entire rental unit
2,1355657767449430725,40504483,Lambeth,Chic 1Bed/PrivatePatio/Clapham,51.464408294944185,-0.1299153989941756,Entire home/apt,Entire rental unit
2,29330785,57707854,Lambeth,"20%off DoubleRoom near Parliament,BigBen,LondonEye",51.49225,-0.11642,Private room,Private room in rental unit
2,638390226242669563,57707854,Lambeth,"20%off DoubleRoom near Parliament,BigBen,LondonEye",51.49216,-0.11621,Private room,Private room in rental unit
2,30690635,57707854,Lambeth,"20%off SingleRoom near Parliament,BigBen,LondonEye",51.49237,-0.11609,Private room,Private room in rental unit
2,629764379034070677,57707854,Lambeth,"20%Off SingleRoom near Parliament,BigBen,LondonEye",51.49216,-0.11621,Private room,Private room in rental unit
2,52448512,57707854,Lambeth,20%off Spaciousroom near BigBenParliamentLondonEye,51.49216,-0.11621,Private room,Private room in rental unit
2,638402427733608802,57707854,Lambeth,20%off Spaciousroom near BigBenParliamentLondonEye,51.49216,-0.11621,Private room,Private room in rental unit
2,629795980309478943,57707854,Lambeth,"4-bedroom flat near BigBen,Parliament & London Eye",51.49216,-0.11621,Entire home/apt,Entire rental unit
2,636733704132290211,57707854,Lambeth,"4-bedroom flat near BigBen,Parliament & London Eye",51.49216,-0.11621,Entire home/apt,Entire rental unit
2,608512149898568057,314162972,Lambeth,"Blueground | Nine Elms, Open Plan, next to Tube",51.48155970000001,-0.1280855,Entire home/apt,Entire rental unit
2,608512879264581302,314162972,Lambeth,"Blueground | Nine Elms, open plan, next to Tube",51.48155970000001,-0.1280855,Entire home/apt,Entire rental unit
2,53118932,314162972,Lambeth,"Blueground | Waterloo, open plan, on Lower Marsh",51.5016577,-0.1111443,Entire home/apt,Entire rental unit
2,53124051,314162972,Lambeth,"Blueground | Waterloo, open plan, on Lower Marsh",51.5016577,-0.1111443,Entire home/apt,Entire rental unit
2,956489575525185337,444163551,Lambeth,Close To London Eye,51.49631075308832,-0.1141325269070132,Private room,Private room in rental unit
2,957005187369596707,444163551,Lambeth,Close To London Eye,51.49577809887149,-0.1141786070719183,Private room,Private room in rental unit
2,1401438354472515872,468601685,Lambeth,Stay in Central London Waterloo,51.50342,-0.10743,Private room,Private room in rental unit
2,1401665637335022140,468601685,Lambeth,Stay in Central London Waterloo,51.5034,-0.10704,Private room,Private room in rental unit
2,28541145,26745556,Lewisham,Beautiful house near park,51.46390449661917,-0.0218037151910964,Private room,Private room in home
2,34591489,26745556,Lewisham,Beautiful house near park,51.46357024226431,-0.0217402183750948,Private room,Private room in home
2,1367342722975799051,65516406,Lewisham,Urban South London oasis,51.4246691884793,-0.0586204890620069,Entire home/apt,Entire rental unit
2,1443699538045159452,65516406,Lewisham,Urban South London Oasis,51.42479,-0.05884,Entire home/apt,Entire rental unit
2,31982434,236963899,Lewisham,Double bed in newly refurbished warm guesthouse,51.47416,-0.04755,Private room,Room in boutique hotel
2,32002019,236963899,Lewisham,Double bed in newly refurbished warm guesthouse,51.47384,-0.04757,Private room,Room in boutique hotel
2,31982124,236963899,Lewisham,Single bed in newly refurbished warm guesthouse,51.47512,-0.04583,Private room,Room in boutique hotel
2,32003898,236963899,Lewisham,Single bed in newly refurbished warm guesthouse,51.47549,-0.04561,Private room,Room in boutique hotel
2,1340492018937952399,444726277,Lewisham,Lovely On-suite double room unique private park,51.44597588761402,-0.0386298165783142,Private room,Private room in home
