id,neighbourhood_cleansed,room_type,property_type_bucket,price_numeric,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_communication,host_segment,host_response_rate
15121800,De Baarsjes - Oud-West,entire_home,apartment,184.0,463,4.66,4.67,4.73,solo,0.8
15239518,De Pijp - Rivierenbuurt,private_room,house,,231,4.69,4.73,4.82,multi,1.0
15260123,Watergraafsmeer,private_room,apartment,230.0,277,4.72,4.64,4.93,solo,1.0
15264411,Oud-Oost,entire_home,apartment,,41,4.73,4.41,4.88,solo,
15564639,Centrum-West,private_room,apartment,,167,4.63,4.73,4.84,solo,
15984970,De Baarsjes - Oud-West,entire_home,apartment,261.0,57,4.77,4.32,4.98,solo,1.0
16050056,Noord-West,private_room,house,87.0,121,4.73,4.54,4.82,multi,1.0
16127802,De Baarsjes - Oud-West,entire_home,apartment,409.0,47,4.7,4.53,4.81,solo,0.6
16185181,Oostelijk Havengebied - Indische Buurt,entire_home,house,,36,4.64,4.61,4.77,solo,
16198996,Westerpark,entire_home,house,,35,4.74,4.86,4.97,solo,
16222778,Centrum-West,entire_home,apartment,,201,4.77,4.67,4.95,solo,1.0
16249620,Centrum-West,private_room,apartment,120.0,395,4.63,4.73,4.84,multi,0.94
16249820,Centrum-West,private_room,apartment,,361,4.63,4.73,4.83,multi,0.94
16341879,Centrum-West,private_room,apartment,86.0,40,4.58,4.58,4.78,multi,1.0
16342515,Centrum-West,private_room,apartment,85.0,49,4.51,4.55,4.78,multi,1.0
16401179,Centrum-West,private_room,hotel,234.0,94,4.56,4.68,4.56,multi,1.0
16401807,Centrum-West,entire_home,apartment,198.0,410,4.56,4.57,4.68,multi,1.0
16403601,Centrum-West,private_room,house,,101,4.59,4.53,4.83,solo,1.0
16553990,De Pijp - Rivierenbuurt,private_room,hotel,173.0,146,4.64,4.74,4.73,solo,1.0
16583033,De Baarsjes - Oud-West,private_room,house,96.0,508,4.72,4.54,4.9,multi,1.0
16705542,Noord-Oost,private_room,other,72.0,110,4.4,4.27,4.45,professional,0.87
16877004,Oud-Oost,entire_home,apartment,,60,4.78,4.83,4.85,solo,
16938317,Centrum-Oost,private_room,apartment,101.0,267,4.78,4.76,4.92,multi,1.0
17150944,Centrum-Oost,private_room,hotel,216.0,396,4.64,4.71,4.76,solo,1.0
17525219,Centrum-West,private_room,hotel,195.0,206,4.65,4.8,4.65,solo,1.0
17859181,Oostelijk Havengebied - Indische Buurt,entire_home,unique,295.0,40,4.45,3.58,4.85,solo,1.0
18017923,De Baarsjes - Oud-West,entire_home,apartment,,32,4.78,4.44,4.97,solo,
18145166,IJburg - Zeeburgereiland,entire_home,apartment,350.0,45,4.73,4.56,4.84,solo,1.0
18172462,IJburg - Zeeburgereiland,private_room,house,101.0,251,4.75,4.86,4.89,solo,1.0
18193212,Gaasperdam - Driemond,entire_home,apartment,113.0,44,4.66,4.36,4.95,solo,
18233200,IJburg - Zeeburgereiland,entire_home,unique,247.0,198,4.72,4.68,4.86,solo,1.0
18237895,De Baarsjes - Oud-West,entire_home,apartment,,37,4.76,4.7,4.92,multi,1.0
18252871,Centrum-Oost,private_room,house,333.0,224,4.74,4.8,4.8,multi,1.0
18298091,Zuid,entire_home,apartment,104.0,516,4.65,4.61,4.86,multi,1.0
18514892,Westerpark,entire_home,apartment,342.0,43,4.6,4.67,4.88,solo,
18557924,De Baarsjes - Oud-West,entire_home,apartment,190.0,204,4.61,4.78,4.77,multi,1.0
18606303,Centrum-Oost,entire_home,unique,237.0,246,4.68,4.67,4.83,solo,1.0
18622506,Zuid,entire_home,apartment,112.0,570,4.62,4.5,4.82,multi,1.0
18646609,Centrum-West,entire_home,apartment,,53,4.68,4.49,4.81,solo,
18666266,De Pijp - Rivierenbuurt,entire_home,apartment,,49,4.65,4.47,4.92,multi,
18733380,De Baarsjes - Oud-West,entire_home,apartment,,33,4.61,4.03,4.91,solo,
18798860,Slotervaart,private_room,apartment,,108,4.62,4.71,4.73,solo,1.0
18871870,Geuzenveld - Slotermeer,private_room,hotel,78.0,171,4.45,4.58,4.82,multi,1.0
18882208,Centrum-West,private_room,other,,156,4.58,4.68,4.78,multi,1.0
18882385,Centrum-West,private_room,other,1431.0,235,4.68,4.71,4.85,multi,1.0
18883450,De Baarsjes - Oud-West,entire_home,apartment,189.0,32,4.63,4.56,4.84,solo,1.0
18886577,Geuzenveld - Slotermeer,private_room,hotel,115.0,134,4.51,4.53,4.77,multi,1.0
18906944,Centrum-West,private_room,apartment,124.0,47,4.55,4.55,4.77,multi,1.0
18972421,De Baarsjes - Oud-West,entire_home,apartment,,41,4.73,4.78,4.93,solo,
19061374,Watergraafsmeer,entire_home,house,,43,4.65,4.53,4.72,solo,
19093068,Centrum-Oost,private_room,hotel,125.0,363,4.54,4.52,4.7,professional,0.81
19132615,Centrum-West,entire_home,apartment,,50,4.52,4.7,4.66,solo,0.88
19200364,Centrum-West,entire_home,apartment,180.0,55,4.69,4.65,4.93,solo,1.0
19237281,Centrum-Oost,entire_home,apartment,,60,4.75,4.78,4.93,solo,
19444004,Noord-West,entire_home,house,,42,4.67,4.93,4.8,solo,1.0
19528180,Centrum-West,entire_home,apartment,951.0,35,4.77,4.51,4.8,solo,1.0
19715150,Centrum-Oost,entire_home,apartment,228.0,426,4.79,4.72,4.94,multi,1.0
19803300,Centrum-Oost,entire_home,house,280.0,400,4.71,4.71,4.67,solo,0.94
19818979,Oud-Noord,entire_home,apartment,,37,4.57,4.16,4.86,solo,
19820314,Bos en Lommer,entire_home,apartment,199.0,282,4.54,4.45,4.71,solo,1.0
19845913,Centrum-Oost,entire_home,apartment,,34,4.74,4.76,4.85,solo,
19854424,De Pijp - Rivierenbuurt,entire_home,apartment,197.0,106,4.21,3.92,4.2,solo,1.0
19875455,Centrum-West,entire_home,apartment,171.0,35,4.66,4.74,4.8,multi,1.0
19939329,De Pijp - Rivierenbuurt,entire_home,apartment,,41,4.76,4.66,4.95,solo,1.0
19948942,Osdorp,entire_home,house,,55,4.65,4.38,4.91,solo,1.0
20063721,Centrum-Oost,entire_home,apartment,,328,4.76,4.8,4.68,solo,
20071782,Westerpark,private_room,other,167.0,388,4.73,4.72,4.84,solo,1.0
20113545,Centrum-Oost,entire_home,apartment,260.0,229,4.64,4.81,4.59,professional,1.0
20178478,Centrum-West,private_room,hotel,164.0,384,4.73,4.84,4.77,solo,0.92
20190961,Westerpark,private_room,house,207.0,230,4.73,4.55,4.72,multi,1.0
20226379,De Baarsjes - Oud-West,entire_home,apartment,473.0,45,4.73,4.67,4.73,solo,1.0
20405959,Centrum-West,private_room,apartment,114.0,461,4.54,4.64,4.49,multi,0.83
20433445,De Baarsjes - Oud-West,entire_home,apartment,600.0,44,4.68,4.86,4.95,solo,
20433472,Centrum-West,private_room,hotel,114.0,398,4.79,4.81,4.93,multi,1.0
20447839,Centrum-Oost,entire_home,house,233.0,101,4.75,4.81,4.88,multi,0.94
20465459,Noord-West,entire_home,apartment,153.0,85,4.78,4.62,4.93,professional,1.0
20498694,De Baarsjes - Oud-West,private_room,apartment,94.0,266,4.64,4.29,4.92,solo,1.0
20549160,Noord-West,entire_home,apartment,164.0,97,4.74,4.6,4.93,professional,1.0
20621604,Centrum-Oost,private_room,hotel,225.0,306,4.78,4.86,4.9,solo,0.8
20756989,Noord-West,entire_home,apartment,143.0,92,4.77,4.71,4.9,professional,1.0
20791949,Centrum-West,private_room,hotel,99.0,292,4.75,4.84,4.93,multi,1.0
20792976,Gaasperdam - Driemond,private_room,apartment,59.0,198,4.43,4.32,4.81,multi,1.0
20793220,Gaasperdam - Driemond,private_room,apartment,68.0,219,4.47,4.51,4.78,multi,1.0
21009564,Centrum-Oost,private_room,apartment,163.0,383,4.74,4.62,4.88,multi,1.0
21019335,Centrum-West,private_room,house,181.0,293,4.74,4.71,4.86,solo,1.0
21024509,Bijlmer-Centrum,private_room,apartment,97.0,493,4.44,4.45,4.68,multi,1.0
21110919,Bijlmer-Centrum,entire_home,apartment,113.0,148,4.53,4.51,4.8,solo,1.0
21319098,Centrum-Oost,entire_home,apartment,150.0,40,4.7,4.63,4.7,solo,0.8
21324372,De Baarsjes - Oud-West,private_room,apartment,199.0,108,4.47,4.66,4.68,multi,1.0
21330883,Centrum-Oost,entire_home,house,125.0,50,4.52,4.62,4.84,multi,0.94
21405561,Watergraafsmeer,private_room,other,153.0,246,4.78,4.59,4.87,solo,1.0
21486402,De Baarsjes - Oud-West,private_room,house,113.0,702,4.73,4.79,4.92,multi,1.0
21511394,Watergraafsmeer,private_room,house,83.0,323,4.6,4.53,4.77,solo,0.9
21534270,Centrum-Oost,private_room,apartment,126.0,134,4.61,4.51,4.77,solo,1.0
21747510,Centrum-Oost,entire_home,apartment,432.0,31,4.71,4.61,4.77,solo,
21761307,Westerpark,entire_home,apartment,,52,4.63,4.63,4.73,solo,
21779417,Oud-Oost,entire_home,apartment,,48,4.75,4.4,4.9,multi,0.91
21801282,De Pijp - Rivierenbuurt,entire_home,apartment,,55,4.71,4.64,4.82,solo,
21931660,Westerpark,private_room,apartment,112.0,142,4.49,4.63,4.61,multi,1.0
21943080,De Baarsjes - Oud-West,entire_home,apartment,237.0,596,4.53,4.62,4.61,multi,1.0
21978969,Bos en Lommer,private_room,apartment,77.0,568,4.73,4.67,4.88,multi,1.0
21979569,Bos en Lommer,private_room,apartment,77.0,549,4.78,4.7,4.9,multi,1.0
22453701,Oud-Oost,entire_home,apartment,201.0,49,4.71,4.18,4.92,solo,0.8
22559057,Watergraafsmeer,private_room,apartment,,193,4.71,4.67,4.88,solo,
22563427,Centrum-West,entire_home,apartment,199.0,385,4.75,4.86,4.75,multi,0.88
22566099,Centrum-West,entire_home,apartment,230.0,410,4.76,4.82,4.79,multi,0.88
22643412,Centrum-Oost,entire_home,house,262.0,280,4.75,4.75,4.92,solo,0.94
22781669,Zuid,private_room,unique,100.0,119,4.76,4.84,4.81,solo,1.0
22807669,Zuid,private_room,house,134.0,367,4.7,4.47,4.84,solo,1.0
22861154,De Pijp - Rivierenbuurt,entire_home,apartment,,39,4.79,4.64,4.72,solo,1.0
22872252,Centrum-West,entire_home,apartment,148.0,78,4.42,4.49,4.64,solo,0.94
22920222,Zuid,private_room,apartment,106.0,149,4.7,4.84,4.9,solo,
22975936,Centrum-West,private_room,apartment,124.0,477,4.73,4.84,4.77,solo,1.0
23020332,Noord-Oost,private_room,house,86.0,267,4.76,4.85,4.9,solo,1.0
23100840,Noord-West,entire_home,house,111.0,30,4.7,4.5,4.9,solo,1.0
23332938,Centrum-Oost,private_room,house,73.0,572,4.75,4.8,4.95,multi,1.0
23729261,De Pijp - Rivierenbuurt,private_room,apartment,,60,4.78,4.93,4.97,solo,
23963946,De Pijp - Rivierenbuurt,entire_home,house,254.0,290,4.78,4.76,4.88,multi,1.0
24217698,Centrum-West,entire_home,apartment,282.0,323,4.76,4.84,4.87,solo,1.0
24428291,De Baarsjes - Oud-West,private_room,apartment,180.0,112,4.61,4.83,4.79,multi,1.0
24556511,Centrum-West,private_room,apartment,288.0,222,4.75,4.67,4.86,solo,0.88
24567873,Bos en Lommer,entire_home,apartment,,55,4.73,4.6,4.91,solo,
25179644,Centrum-Oost,private_room,hotel,120.0,113,4.69,4.62,4.88,multi,1.0
25310162,Centrum-West,private_room,apartment,129.0,376,4.6,4.59,4.69,multi,
25310429,Centrum-West,private_room,apartment,122.0,444,4.74,4.7,4.75,multi,
25557506,Oostelijk Havengebied - Indische Buurt,entire_home,apartment,216.0,39,4.77,4.64,4.95,solo,1.0
25765951,Westerpark,private_room,apartment,,133,4.79,4.86,4.83,multi,1.0
25775511,Centrum-West,private_room,apartment,,293,4.78,4.79,4.92,solo,1.0
25818312,Centrum-Oost,entire_home,house,343.0,56,4.77,4.59,4.89,solo,1.0
26071272,Zuid,private_room,apartment,72.0,32,4.53,4.38,4.88,professional,1.0
26139659,Westerpark,entire_home,apartment,,33,4.79,4.85,4.91,solo,1.0
26519083,Centrum-West,private_room,apartment,294.0,185,4.76,4.78,4.77,multi,
27081619,Centrum-West,private_room,apartment,299.0,103,4.66,4.82,4.7,multi,
27240740,Zuid,private_room,apartment,161.0,99,4.78,4.84,4.86,professional,1.0
27466356,Noord-West,private_room,house,129.0,242,4.76,4.84,4.85,solo,1.0
27595911,Centrum-West,entire_home,apartment,251.0,50,4.76,4.88,4.68,solo,1.0
27711181,Centrum-Oost,hotel_room,apartment,232.0,30,4.67,4.8,4.83,professional,1.0
27711659,Westerpark,hotel_room,apartment,192.0,102,4.76,4.88,4.89,professional,1.0
27743041,Noord-West,entire_home,other,210.0,32,4.59,4.75,4.72,solo,0.9
27745560,Westerpark,entire_home,apartment,,42,4.31,3.64,4.69,solo,1.0
27793181,Centrum-West,private_room,apartment,113.0,394,4.5,4.48,4.54,multi,1.0
27803193,Centrum-West,private_room,hotel,111.0,404,4.58,4.56,4.55,multi,1.0
27809371,Centrum-West,private_room,apartment,220.0,91,4.55,4.64,4.35,multi,1.0
27850551,Centrum-Oost,private_room,apartment,406.0,40,4.75,4.45,4.8,multi,1.0
27913560,Zuid,entire_home,apartment,,34,4.76,4.56,5.0,solo,0.9
27916775,Bos en Lommer,private_room,apartment,79.0,89,4.71,4.61,4.82,multi,1.0
27921739,De Baarsjes - Oud-West,private_room,apartment,190.0,37,4.76,4.89,4.86,professional,1.0
28005499,Westerpark,private_room,apartment,,165,4.77,4.82,4.91,multi,1.0
28238045,Centrum-Oost,private_room,apartment,226.0,84,4.77,4.82,4.9,solo,1.0
28239821,De Baarsjes - Oud-West,entire_home,apartment,,32,4.56,4.38,4.88,solo,
28270449,De Pijp - Rivierenbuurt,entire_home,apartment,,34,4.56,4.53,4.88,multi,
28298830,Oud-Noord,entire_home,apartment,169.0,109,4.69,4.77,4.92,professional,1.0
28544205,Centrum-West,private_room,unique,241.0,173,4.69,4.62,4.72,solo,1.0
28706467,Centrum-Oost,entire_home,apartment,,30,4.77,4.6,5.0,solo,
28797705,Centrum-West,private_room,apartment,107.0,335,4.57,4.6,4.64,multi,1.0
28798431,Centrum-West,private_room,apartment,111.0,346,4.62,4.59,4.66,multi,1.0
28838040,Slotervaart,private_room,hotel,135.0,161,4.66,4.58,4.87,solo,1.0
28924243,Geuzenveld - Slotermeer,entire_home,other,,90,4.79,4.81,4.99,solo,
28946381,Centrum-Oost,private_room,house,125.0,604,4.72,4.77,4.92,solo,1.0
29258934,IJburg - Zeeburgereiland,private_room,house,63.0,138,4.7,4.88,4.86,multi,1.0
30026596,Oostelijk Havengebied - Indische Buurt,entire_home,apartment,122.0,48,4.63,4.0,4.9,solo,1.0
30177899,Zuid,entire_home,apartment,,37,4.59,4.41,4.92,solo,
30244717,De Aker - Nieuw Sloten,entire_home,house,84.0,423,4.71,4.83,4.84,multi,0.97
30250279,Centrum-Oost,private_room,apartment,165.0,278,4.49,4.51,4.8,solo,1.0
30261748,Oud-Oost,private_room,apartment,316.0,200,4.69,4.76,4.93,solo,1.0
30264925,Centrum-West,private_room,apartment,131.0,436,4.76,4.72,4.83,multi,1.0
30265278,Centrum-West,private_room,apartment,158.0,362,4.73,4.72,4.8,multi,1.0
30549659,De Baarsjes - Oud-West,entire_home,apartment,,40,4.73,4.68,4.9,solo,
30723226,Centrum-West,private_room,house,90.0,173,4.76,4.58,4.75,solo,0.9
30770374,Centrum-West,private_room,apartment,213.0,455,4.44,4.47,4.42,multi,1.0
30808063,Centrum-Oost,private_room,apartment,137.0,121,4.47,4.35,4.59,solo,0.92
30823357,Centrum-Oost,private_room,apartment,137.0,360,4.74,4.72,4.96,multi,1.0
31064558,Centrum-West,private_room,apartment,114.0,409,4.77,4.79,4.94,solo,1.0
31139590,Centrum-West,private_room,apartment,101.0,391,4.61,4.69,4.51,multi,0.98
31397938,De Baarsjes - Oud-West,private_room,hotel,268.0,85,4.66,4.76,4.67,solo,1.0
31561365,Oostelijk Havengebied - Indische Buurt,entire_home,house,193.0,121,4.61,4.5,4.81,solo,0.9
31870080,Centrum-West,private_room,hotel,325.0,359,4.59,4.5,4.7,solo,0.92
31871461,Centrum-West,private_room,apartment,131.0,172,4.79,4.77,4.96,solo,1.0
31945032,Centrum-West,hotel_room,hotel,66.0,32,4.56,4.41,4.75,professional,0.5
31945078,Zuid,hotel_room,hotel,46.0,37,4.43,4.3,4.78,professional,0.5
31945182,Centrum-West,private_room,hotel,,91,4.25,4.01,4.67,professional,1.0
31945260,Centrum-West,shared_room,hotel,60.0,170,4.54,4.41,4.81,professional,1.0
31979911,De Aker - Nieuw Sloten,private_room,hotel,357.0,63,4.71,4.54,4.76,solo,1.0
32253177,Westerpark,private_room,apartment,,73,4.79,4.9,4.95,multi,
32279527,Centrum-Oost,entire_home,apartment,,38,4.5,4.21,4.79,solo,1.0
32337426,Centrum-West,entire_home,apartment,219.0,74,4.65,4.73,4.66,multi,0.96
32485826,De Pijp - Rivierenbuurt,private_room,apartment,100.0,43,4.65,4.77,4.67,multi,1.0
32559296,Oud-Noord,private_room,apartment,177.0,54,4.69,4.74,4.67,professional,1.0
32624963,Oud-Noord,hotel_room,hotel,236.0,87,4.62,4.55,4.71,multi,
32624973,Oud-Noord,hotel_room,hotel,242.0,126,4.32,4.44,4.48,multi,
32691009,De Baarsjes - Oud-West,entire_home,apartment,,35,4.63,4.29,4.77,solo,1.0
33005148,De Baarsjes - Oud-West,private_room,apartment,,83,4.58,4.57,4.8,solo,
33160030,Buitenveldert - Zuidas,private_room,unique,,71,4.56,4.59,4.65,solo,
33426492,Centrum-Oost,entire_home,house,321.0,68,4.74,4.93,4.88,professional,0.95
33439715,De Baarsjes - Oud-West,hotel_room,hotel,288.0,189,4.69,4.75,4.8,professional,1.0
33448591,Centrum-Oost,private_room,apartment,168.0,264,4.5,4.46,4.79,solo,1.0
33734417,Bijlmer-Centrum,private_room,house,153.0,195,4.69,4.85,4.92,solo,1.0
33865629,Centrum-Oost,private_room,apartment,68.0,490,4.49,4.61,4.61,professional,0.99
33875782,Noord-West,entire_home,house,,41,4.76,4.51,4.93,solo,
33980766,De Baarsjes - Oud-West,private_room,hotel,257.0,216,4.63,4.73,4.71,professional,1.0
34032786,De Baarsjes - Oud-West,private_room,hotel,,40,4.73,4.83,4.85,professional,1.0
34108976,De Baarsjes - Oud-West,private_room,hotel,299.0,114,4.53,4.55,4.66,professional,1.0
34174819,Oud-Oost,private_room,apartment,57.0,211,4.79,4.78,4.82,multi,1.0
34312839,De Aker - Nieuw Sloten,private_room,house,107.0,46,4.72,4.87,4.83,solo,0.9
34386174,Centrum-West,private_room,apartment,178.0,308,4.7,4.68,4.72,solo,0.83
34408771,Watergraafsmeer,entire_home,house,,86,4.74,4.79,4.87,multi,0.97
34551064,De Aker - Nieuw Sloten,private_room,other,114.0,180,4.76,4.78,4.78,solo,1.0
35104980,Centrum-West,entire_home,apartment,434.0,42,4.79,4.95,4.93,multi,
35338083,Oud-Oost,entire_home,apartment,,30,4.77,4.8,4.97,solo,1.0
35394324,Oud-Oost,hotel_room,hotel,291.0,275,4.68,4.77,4.58,professional,
35610949,De Baarsjes - Oud-West,entire_home,apartment,197.0,32,4.66,4.59,4.84,solo,1.0
36338125,De Baarsjes - Oud-West,entire_home,apartment,351.0,85,4.55,4.6,4.69,professional,0.79
36342920,Centrum-West,entire_home,house,434.0,63,4.76,4.71,4.87,professional,0.97
36513166,Centrum-West,entire_home,apartment,327.0,273,4.78,4.86,4.86,multi,0.92
36546346,Osdorp,entire_home,apartment,,38,4.76,4.79,4.79,solo,
36586486,De Baarsjes - Oud-West,entire_home,apartment,351.0,83,4.52,4.67,4.65,professional,0.79
36711377,Centrum-West,entire_home,apartment,,30,4.53,4.3,4.77,solo,1.0
36732140,Oud-Oost,private_room,apartment,116.0,157,4.72,4.66,4.77,multi,0.96
36824667,De Baarsjes - Oud-West,entire_home,apartment,351.0,77,4.64,4.55,4.69,professional,0.79
36829748,De Baarsjes - Oud-West,entire_home,apartment,351.0,65,4.58,4.6,4.72,professional,0.79
36863216,Oud-Oost,hotel_room,hotel,232.0,37,4.76,4.57,4.57,professional,
37343840,IJburg - Zeeburgereiland,private_room,house,198.0,66,4.76,4.8,4.82,multi,1.0
37344101,De Baarsjes - Oud-West,hotel_room,hotel,95.0,123,4.67,4.72,4.97,multi,1.0
37493556,De Baarsjes - Oud-West,hotel_room,hotel,138.0,138,4.69,4.63,4.94,multi,1.0
38082061,Watergraafsmeer,private_room,hotel,164.0,132,4.7,4.68,4.91,solo,1.0
38422857,Centrum-Oost,entire_home,unique,178.0,68,4.69,4.72,4.9,solo,1.0
38425685,Westerpark,private_room,house,207.0,183,4.69,4.67,4.72,multi,1.0
38530763,Centrum-West,entire_home,apartment,250.0,46,4.65,4.35,4.63,solo,1.0
38632941,Osdorp,private_room,apartment,,50,4.76,4.76,4.98,multi,
38874720,IJburg - Zeeburgereiland,private_room,house,76.0,210,4.7,4.87,4.87,multi,1.0
38887993,Westerpark,private_room,apartment,222.0,77,4.62,4.51,4.68,multi,1.0
39028077,Oud-Oost,private_room,house,159.0,388,4.61,4.52,4.84,solo,1.0
39085747,Geuzenveld - Slotermeer,private_room,apartment,84.0,199,4.68,4.81,4.8,solo,1.0
39168555,De Baarsjes - Oud-West,entire_home,apartment,154.0,267,4.77,4.7,4.85,solo,1.0
39194258,Westerpark,entire_home,apartment,,32,4.69,4.81,4.97,solo,0.9
39361288,Centrum-Oost,entire_home,apartment,308.0,257,4.77,4.79,4.91,solo,1.0
39401306,Westerpark,private_room,apartment,118.0,100,4.51,4.58,4.58,multi,1.0
39501874,Centrum-West,entire_home,apartment,400.0,55,4.55,4.5,4.72,solo,1.0
40225175,Centrum-West,private_room,house,104.0,136,4.72,4.5,4.85,solo,1.0
40368512,Centrum-West,entire_home,apartment,484.0,47,4.74,4.74,4.66,multi,0.8
40417258,Zuid,private_room,apartment,103.0,253,4.79,4.54,4.87,multi,1.0
40427718,Centrum-West,private_room,hotel,,193,4.75,4.68,4.84,multi,1.0
40428175,Centrum-West,private_room,hotel,,92,4.79,4.89,4.85,multi,1.0
40524374,Noord-Oost,private_room,hotel,202.0,89,4.73,4.49,4.96,multi,1.0
40626325,Centrum-West,entire_home,apartment,523.0,49,4.69,4.61,4.76,multi,0.8
40815112,Centrum-West,entire_home,other,161.0,276,4.73,4.71,4.92,solo,1.0
40833312,IJburg - Zeeburgereiland,private_room,unique,116.0,144,4.78,4.53,4.87,multi,1.0
41258369,Bijlmer-Centrum,private_room,apartment,234.0,165,4.75,4.79,4.91,professional,1.0
41365349,Bos en Lommer,entire_home,apartment,,43,4.74,4.58,4.81,solo,1.0
41522652,Centrum-West,private_room,hotel,204.0,86,4.69,4.95,4.57,multi,0.67
41603312,Watergraafsmeer,entire_home,apartment,143.0,61,4.61,4.72,4.7,professional,1.0
41603564,Westerpark,entire_home,apartment,223.0,95,4.71,4.84,4.83,professional,1.0
41688975,Buitenveldert - Zuidas,entire_home,apartment,82.0,169,4.63,4.71,4.63,solo,1.0
41783364,Noord-Oost,entire_home,apartment,143.0,59,4.76,4.83,4.85,professional,1.0
42109978,De Pijp - Rivierenbuurt,private_room,apartment,185.0,306,4.71,4.69,4.9,solo,1.0
42431101,Oud-Noord,private_room,apartment,80.0,166,4.65,4.46,4.92,solo,1.0
42446222,Centrum-Oost,entire_home,apartment,623.0,128,4.74,4.85,4.81,professional,1.0
42470025,Zuid,private_room,apartment,72.0,56,4.43,4.05,4.88,professional,1.0
42834134,Centrum-Oost,private_room,apartment,,221,4.78,4.64,4.89,multi,1.0
42958645,Westerpark,private_room,house,162.0,54,4.78,4.69,4.74,solo,1.0
43046236,Geuzenveld - Slotermeer,private_room,hotel,175.0,48,4.33,4.48,4.52,professional,0.77
43049332,Geuzenveld - Slotermeer,private_room,hotel,,163,4.34,4.13,4.52,professional,0.77
43049949,Centrum-Oost,private_room,house,248.0,107,4.68,4.89,4.64,multi,1.0
43233137,Bijlmer-Centrum,private_room,hotel,234.0,196,4.75,4.69,4.92,professional,1.0
43574919,De Pijp - Rivierenbuurt,private_room,hotel,,82,4.73,4.71,4.8,multi,1.0
43672517,Centrum-West,private_room,apartment,153.0,152,4.36,4.42,4.47,solo,0.67
43686728,De Baarsjes - Oud-West,entire_home,apartment,,30,4.63,4.57,4.83,solo,0.9
43707658,Westerpark,private_room,hotel,444.0,66,4.74,4.68,4.76,professional,1.0
43709075,Westerpark,private_room,hotel,243.0,57,4.77,4.82,4.74,professional,1.0
43719104,Centrum-Oost,private_room,unique,180.0,337,4.79,4.79,4.8,multi,1.0
43920891,Oud-Noord,entire_home,house,260.0,106,4.5,4.68,4.79,multi,1.0
43922419,Oud-Noord,private_room,hotel,275.0,36,4.78,4.69,4.92,multi,1.0
43933080,Centrum-West,entire_home,apartment,371.0,358,4.78,4.78,4.87,solo,1.0
44586588,Centrum-West,private_room,apartment,154.0,69,4.51,4.62,4.78,solo,1.0
44695126,Centrum-West,private_room,apartment,,97,4.71,4.73,4.88,multi,1.0
45045046,De Baarsjes - Oud-West,private_room,hotel,193.0,3187,4.76,4.77,4.76,multi,0.95
45047727,De Baarsjes - Oud-West,private_room,hotel,205.0,202,4.63,4.7,4.64,multi,0.95
45051672,Zuid,private_room,hotel,323.0,519,4.76,4.8,4.81,multi,0.9
45052496,Centrum-West,private_room,apartment,168.0,202,4.79,4.75,4.77,solo,0.85
45072261,Zuid,hotel_room,hotel,43.0,34,4.74,4.62,4.94,professional,0.5
45110826,Centrum-Oost,private_room,hotel,165.0,327,4.77,4.79,4.95,professional,1.0
45372746,De Baarsjes - Oud-West,private_room,hotel,203.0,325,4.77,4.83,4.82,multi,0.95
45429116,Zuid,private_room,hotel,247.0,504,4.77,4.76,4.76,multi,0.95
45463326,Centrum-Oost,private_room,hotel,120.0,383,4.56,4.57,4.83,professional,1.0
45464344,Centrum-Oost,private_room,hotel,119.0,641,4.51,4.46,4.81,professional,1.0
45464448,Centrum-Oost,private_room,hotel,,477,4.38,4.34,4.69,professional,1.0
45539425,Oud-Noord,shared_room,hotel,101.0,1026,4.77,4.73,4.86,professional,0.99
45539466,Oud-Noord,private_room,hotel,166.0,551,4.72,4.86,4.82,professional,0.99
45539504,Oud-Noord,shared_room,hotel,128.0,355,4.74,4.68,4.79,professional,0.99
45539684,Oud-Noord,private_room,hotel,176.0,684,4.73,4.85,4.83,professional,0.99
45539834,Oud-Noord,private_room,hotel,,188,4.65,4.76,4.77,professional,0.99
45539870,Oud-Noord,private_room,hotel,287.0,191,4.73,4.8,4.84,professional,0.99
45539926,Oud-Noord,private_room,hotel,260.0,81,4.78,4.74,4.79,professional,0.99
45615057,De Baarsjes - Oud-West,private_room,hotel,104.0,105,4.37,4.28,4.56,professional,0.96
45615193,De Baarsjes - Oud-West,private_room,hotel,101.0,65,4.15,4.15,4.45,professional,0.96
45615277,De Baarsjes - Oud-West,private_room,hotel,104.0,124,4.46,4.47,4.65,professional,0.96
45646002,De Pijp - Rivierenbuurt,private_room,apartment,137.0,206,4.78,4.73,4.86,multi,1.0
